Log file open, 04/10/15 23:22:19
LogInit:Display: Running engine for game: OpenWorld1
LogInit: Version: 4.7.5-2503383+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr  6 2015 23:21:51
[2015.04.11-04.03.13:407][154]LogAIModule: Creating AISystem for world Minimal_Default
[2015.04.11-04.03.13:412][154]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2015.04.11-00.03.13
[2015.04.11-04.03.13:413][154]LogWorld: Bringing up level for play took: 0.005509
[2015.04.11-04.03.13:415][154]PIE: Info Play in editor start time for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default -0.488
[2015.04.11-04.03.13:617][155]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 449/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.03.17:912][309]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F02639D00
[2015.04.11-04.03.17:974][311]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.03.25:759][504]LogEditorViewport: Clicking on Actor (LMB): PlayerStart (Player Start)
[2015.04.11-04.03.28:330][569]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.03.36:761][780]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.03.44:787][982]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.03.56:478][275]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.04.07:322][546]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.04.13:344][701]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2015.04.11-04.04.14:240][723]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.04.23:242][919]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Props'
[2015.04.11-04.04.23:320][920]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.04.30:876][ 33]LogStaticMesh: Building static mesh SM_Lamp_Wall...
[2015.04.11-04.04.30:926][ 33]LogStaticMesh: Built static mesh [50.410782ms] /Game/StarterContent/Props/SM_Lamp_Wall.SM_Lamp_Wall
[2015.04.11-04.04.31:113][ 41]LogActorFactory: Actor Factory created SM_Lamp_Wall
[2015.04.11-04.04.31:131][ 42]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.04.37:162][191]LogActorFactory: Actor Factory created SM_Lamp_Wall
[2015.04.11-04.07.03:021][737]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.07.05:087][785]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.07.11:043][916]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Particles'
[2015.04.11-04.07.11:086][917]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.07.16:007][ 34]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.07.30:412][351]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.07.30:733][377]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.07.45:269][690]LogSavePackage: Save=251.471542ms
[2015.04.11-04.07.45:269][690]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Saved/Minimal_Default_Auto4604253154B56EF62E5E303BA7B2095A5.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Saved/Autosaves/Game/StarterContent/Maps/Minimal_Default_Auto4.umap'
[2015.04.11-04.07.45:274][690]LogFileHelpers: Editor autosave (incl. sublevels) for '/Game/StarterContent/Maps/Minimal_Default' took 0.349
[2015.04.11-04.07.45:274][690]LogFileHelpers: Editor autosave (incl. sublevels) for all levels took 0.349
[2015.04.11-04.08.03:405][ 90]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.08.06:430][133]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.08.20:901][471]LogPlayLevel: PIE:  No blueprints needed recompiling
[2015.04.11-04.08.20:901][471]PIE: New page: PIE session: Minimal_Default (Apr 10, 2015, 8:08:20 PM)
[2015.04.11-04.08.20:924][471]LogPlayLevel: PIE: StaticDuplicateObject took: (0.023073s)
[2015.04.11-04.08.20:926][471]LogPlayLevel: PIE: World Init took: (0.001310s)
[2015.04.11-04.08.20:926][471]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.024693s)
[2015.04.11-04.08.20:962][471]LogWorld: Game class is 'GameMode'
[2015.04.11-04.08.20:964][471]LogAIModule: Creating AISystem for world Minimal_Default
[2015.04.11-04.08.20:970][471]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2015.04.11-00.08.20
[2015.04.11-04.08.20:970][471]LogWorld: Bringing up level for play took: 0.006155
[2015.04.11-04.08.20:973][471]PIE: Info Play in editor start time for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default 1.069
[2015.04.11-04.08.21:014][472]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 428/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.08.31:128][783]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F07323B00
[2015.04.11-04.08.31:178][784]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.08.32:992][813]LogEditorViewport: Clicking on Actor (LMB): Emitter (P_Sparks)
[2015.04.11-04.08.45:496][ 99]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.08.48:962][179]LogPlayLevel: PIE:  No blueprints needed recompiling
[2015.04.11-04.08.48:963][179]PIE: New page: PIE session: Minimal_Default (Apr 10, 2015, 8:08:48 PM)
[2015.04.11-04.08.49:014][179]LogPlayLevel: PIE: StaticDuplicateObject took: (0.006589s)
[2015.04.11-04.08.49:015][179]LogPlayLevel: PIE: World Init took: (0.000834s)
[2015.04.11-04.08.49:015][179]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.007650s)
[2015.04.11-04.08.49:056][179]LogWorld: Game class is 'GameMode'
[2015.04.11-04.08.49:060][179]LogAIModule: Creating AISystem for world Minimal_Default
[2015.04.11-04.08.49:071][179]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2015.04.11-00.08.49
[2015.04.11-04.08.49:072][179]LogWorld: Bringing up level for play took: 0.011434
[2015.04.11-04.08.49:077][179]PIE: Info Play in editor start time for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default -0.826
[2015.04.11-04.08.57:402][427]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F8329F6A0
[2015.04.11-04.08.57:447][428]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.08.58:461][452]LogEditorViewport: Clicking on Actor (LMB): Emitter (P_Sparks)
[2015.04.11-04.09.19:501][900]LogContentBrowser: Native class hierarchy updated for 'Cascade' in 0.0033 seconds. Added 2 classes and 2 folders.
[2015.04.11-04.09.19:531][900]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.11-04.09.19:531][900]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.11-04.10.30:718][510]LogParticles:Warning: MaxCount =  659 for Emitter ParticleSpriteEmitter_4 (/Game/StarterContent/Particles/P_Sparks.P_Sparks)
[2015.04.11-04.10.32:247][633]LogParticles:Warning: MaxCount =  659 for Emitter ParticleSpriteEmitter_4 (/Game/StarterContent/Particles/P_Sparks.P_Sparks)
[2015.04.11-04.10.37:735][ 72]LogCascade: Quitting Cascade. FXSystem=0x0000000F07323100
[2015.04.11-04.10.37:942][ 75]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.10.43:202][188]MapCheck: New page: Map Check
[2015.04.11-04.10.43:289][188]Cmd: MAP REBUILD ALLVISIBLE
[2015.04.11-04.10.43:289][188]LogEditorServer: Rebuildmap Clear paths rebuilt
[2015.04.11-04.10.43:326][188]LightingResults: New page: Lighting Build - Apr 10, 2015, 8:10:43 PM
[2015.04.11-04.10.47:843][188]LogStaticLightingSystem:Warning: No importance volume found, so the scene bounding box was used.  You can optimize your scene's quality and lighting build times by adding importance volumes.
[2015.04.11-04.10.47:843][188]LogStaticLightingSystem: Running Lightmass w/ ImmediateImport mode ENABLED
[2015.04.11-04.10.47:843][188]LogStaticLightingSystem: Running Lightmass w/ ImmediateProcess mode ENABLED
[2015.04.11-04.10.47:843][188]LogStaticLightingSystem: Running Lightmass w/ Sorting mode ENABLED
[2015.04.11-04.10.47:843][188]LogStaticLightingSystem: Running Lightmass w/ Mapping paddings ENABLED
[2015.04.11-04.10.47:844][188]LogStaticLightingSystem: Running Lightmass w/ Mapping debug paddings DISABLED
[2015.04.11-04.10.47:977][188]LogEditorBuildUtils: Build time 0:00:04
[2015.04.11-04.10.47:983][188]LogMaterial: Missing cached shader map for material FLightmassMaterialRenderer M_Lamp, compiling. 
[2015.04.11-04.10.47:987][188]LogMaterial: Missing cached shader map for material FLightmassMaterialRenderer M_Lamp, compiling. 
[2015.04.11-04.10.48:932][189]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 420/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.10.49:671][195]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F07323100
[2015.04.11-04.10.51:528][224]Job is a success!
[2015.04.11-04.10.52:151][225]LogTexture:Display: Building textures: HQ_Lightmap1_1 (AutoDXT)
[2015.04.11-04.10.52:363][225]LogTexture:Display: Building textures: LQ_Lightmap_1_3 (DXT1)
[2015.04.11-04.10.52:366][225]LogTexture:Display: Building textures: HQ_Lightmap1_3 (AutoDXT)
[2015.04.11-04.10.52:373][225]LogTexture:Display: Building textures: LQ_Lightmap_0_2 (DXT1)
[2015.04.11-04.10.52:377][225]LogTexture:Display: Building textures: HQ_Lightmap0_2 (AutoDXT)
[2015.04.11-04.10.52:396][225]LogTexture:Display: Building textures: LQ_Lightmap_1_1 (DXT1)
[2015.04.11-04.10.52:679][225]LogTexture:Display: Building textures: ShadowMapTexture2D_8 (BGRA8)
[2015.04.11-04.10.52:722][225]LogTexture:Display: Building textures: ShadowMapTexture2D_9 (BGRA8)
[2015.04.11-04.10.52:725][225]LogTexture:Display: Building textures: ShadowMapTexture2D_10 (BGRA8)
[2015.04.11-04.10.52:737][225]Lightmass on GRAPHICSSERVER: 2.62 sec total, 138 ms importing, 6 ms setup, 285 ms photons, 2.17 sec processing, 0 ms extra exporting [55/55 mappings]. Threads: 15.0 sec total, 4.64 sec processing.
[2015.04.11-04.10.52:763][225]LogStaticLightingSystem: Illumination: 9.32 sec (669 ms encoding lightmaps)
[2015.04.11-04.10.52:763][225]LogStaticLightingSystem: Lightmap texture memory:  1.4 MB (1.3 MB streaming, 0.1 MB non-streaming), 6 textures
[2015.04.11-04.10.52:763][225]LogStaticLightingSystem: Shadowmap texture memory: 6.0 MB (5.7 MB streaming, 0.3 MB non-streaming), 10 textures
[2015.04.11-04.10.52:855][226]Cmd: MAP CHECK NOTIFYRESULTS
[2015.04.11-04.10.52:855][226]MapCheck: New page: Minimal_Default - Apr 10, 2015, 8:10:52 PM
[2015.04.11-04.10.52:980][226]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 124.921ms to complete.
[2015.04.11-04.10.58:069][309]LogPlayLevel: PIE:  No blueprints needed recompiling
[2015.04.11-04.10.58:070][309]PIE: New page: PIE session: Minimal_Default (Apr 10, 2015, 8:10:58 PM)
[2015.04.11-04.10.58:105][309]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005072s)
[2015.04.11-04.10.58:105][309]LogPlayLevel: PIE: World Init took: (0.000655s)
[2015.04.11-04.10.58:105][309]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.005902s)
[2015.04.11-04.10.58:139][309]LogWorld: Game class is 'GameMode'
[2015.04.11-04.10.58:141][309]LogAIModule: Creating AISystem for world Minimal_Default
[2015.04.11-04.10.58:146][309]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2015.04.11-00.10.58
[2015.04.11-04.10.58:147][309]LogWorld: Bringing up level for play took: 0.006069
[2015.04.11-04.10.58:150][309]PIE: Info Play in editor start time for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default 0.246
[2015.04.11-04.11.20:193][992]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F04A4DEE0
[2015.04.11-04.11.20:236][993]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.11.32:894][271]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.11.34:263][303]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Lamp_Wall)
[2015.04.11-04.11.36:312][350]Cmd: DUPLICATE
[2015.04.11-04.11.36:312][350]Cmd: ACTOR DUPLICATE
[2015.04.11-04.11.47:914][619]Cmd: DUPLICATE
[2015.04.11-04.11.47:914][619]Cmd: ACTOR DUPLICATE
[2015.04.11-04.12.03:309][981]Cmd: DUPLICATE
[2015.04.11-04.12.03:309][981]Cmd: ACTOR DUPLICATE
[2015.04.11-04.12.09:465][124]Cmd: DUPLICATE
[2015.04.11-04.12.09:465][124]Cmd: ACTOR DUPLICATE
[2015.04.11-04.12.18:440][328]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.12.31:532][629]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Lamp_Wall2)
[2015.04.11-04.12.36:627][740]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Lamp_Wall3)
[2015.04.11-04.12.53:238][118]Cmd: TRANSACTION UNDO
[2015.04.11-04.12.53:238][118]LogEditorTransaction: Undo Move Actors
[2015.04.11-04.13.00:114][270]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Lamp_Wall4)
[2015.04.11-04.13.05:477][396]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2015.04.11-04.13.08:712][472]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.13.30:914][980]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Blueprints'
[2015.04.11-04.13.38:673][156]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Architecture'
[2015.04.11-04.14.23:738][117]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.14.33:653][331]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_DoorFrame)
[2015.04.11-04.14.34:723][351]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_DoorFrame)
[2015.04.11-04.14.35:402][364]LogEditorViewport: Clicking on Actor (LMB): PointLight (PointLight)
[2015.04.11-04.14.38:577][424]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Lamp_Wall4)
[2015.04.11-04.15.11:883][168]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.15.18:758][317]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Door)
[2015.04.11-04.15.23:309][412]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_DoorFrame)
[2015.04.11-04.15.27:602][501]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.15.35:516][676]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_Door)
[2015.04.11-04.15.42:552][830]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.15.45:245][885]LogPlayLevel: PIE:  No blueprints needed recompiling
[2015.04.11-04.15.45:245][885]PIE: New page: PIE session: Minimal_Default (Apr 10, 2015, 8:15:45 PM)
[2015.04.11-04.15.45:299][885]LogPlayLevel: PIE: StaticDuplicateObject took: (0.022262s)
[2015.04.11-04.15.45:300][885]LogPlayLevel: PIE: World Init took: (0.000861s)
[2015.04.11-04.15.45:300][885]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.023319s)
[2015.04.11-04.15.45:334][885]LogWorld: Game class is 'GameMode'
[2015.04.11-04.15.45:336][885]LogAIModule: Creating AISystem for world Minimal_Default
[2015.04.11-04.15.45:343][885]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2015.04.11-00.15.45
[2015.04.11-04.15.45:344][885]LogWorld: Bringing up level for play took: 0.006922
[2015.04.11-04.15.45:346][885]PIE: Info Play in editor start time for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default -0.557
[2015.04.11-04.15.48:836][950]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000FF2949DA0
[2015.04.11-04.15.48:906][953]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.15.51:530][977]MapCheck: New page: Map Check
[2015.04.11-04.15.51:754][977]Cmd: MAP REBUILD ALLVISIBLE
[2015.04.11-04.15.51:755][977]LogEditorServer: Rebuildmap Clear paths rebuilt
[2015.04.11-04.15.51:803][977]LightingResults: New page: Lighting Build - Apr 10, 2015, 8:15:51 PM
[2015.04.11-04.15.56:322][977]LogStaticLightingSystem:Warning: No importance volume found, so the scene bounding box was used.  You can optimize your scene's quality and lighting build times by adding importance volumes.
[2015.04.11-04.15.56:322][977]LogStaticLightingSystem: Running Lightmass w/ ImmediateImport mode ENABLED
[2015.04.11-04.15.56:322][977]LogStaticLightingSystem: Running Lightmass w/ ImmediateProcess mode ENABLED
[2015.04.11-04.15.56:322][977]LogStaticLightingSystem: Running Lightmass w/ Sorting mode ENABLED
[2015.04.11-04.15.56:322][977]LogStaticLightingSystem: Running Lightmass w/ Mapping paddings ENABLED
[2015.04.11-04.15.56:323][977]LogStaticLightingSystem: Running Lightmass w/ Mapping debug paddings DISABLED
[2015.04.11-04.15.56:422][977]LogEditorBuildUtils: Build time 0:00:04
[2015.04.11-04.15.56:473][979]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 420/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.15.57:429][ 34]LogRenderTargetPool:Warning: r.RenderTargetPoolMin exceeded 419/400 MB (ok in editor, bad on fixed memory platform)
[2015.04.11-04.15.58:639][ 46]Job is a success!
[2015.04.11-04.15.59:391][ 47]LogTexture:Display: Building textures: HQ_Lightmap0_1 (AutoDXT)
[2015.04.11-04.15.59:595][ 47]LogTexture:Display: Building textures: LQ_Lightmap_0_3 (DXT1)
[2015.04.11-04.15.59:599][ 47]LogTexture:Display: Building textures: HQ_Lightmap0_3 (AutoDXT)
[2015.04.11-04.15.59:606][ 47]LogTexture:Display: Building textures: LQ_Lightmap_0_2 (DXT1)
[2015.04.11-04.15.59:610][ 47]LogTexture:Display: Building textures: HQ_Lightmap0_2 (AutoDXT)
[2015.04.11-04.15.59:627][ 47]LogTexture:Display: Building textures: LQ_Lightmap_0_1 (DXT1)
